-0	-0	-0	-0	-0	0.9003477260941097	0.7011915141186515	0.33121941833548	0.09489595216635699	0.01649044382543266	0.8505883032865719	0.6624388366709599	0.3129139496800294	0.08965134758779655	0.01557906820597796	
-0	-0	-0	-0	-0	0.7011915141186515	0.9003477260941097	0.7011915141186515	0.33121941833548	0.09489595216635699	0.6624388366709599	0.8505883032865719	0.6624388366709599	0.3129139496800294	0.08965134758779655	
-0	-0	-0	-0	-0	0.33121941833548	0.7011915141186515	0.9003477260941097	0.7011915141186515	0.33121941833548	0.3129139496800294	0.6624388366709599	0.8505883032865719	0.6624388366709599	0.3129139496800294	
-0	-0	-0	-0	-0	0.09489595216635699	0.33121941833548	0.7011915141186515	0.9003477260941097	0.7011915141186515	0.08965134758779655	0.3129139496800294	0.6624388366709599	0.8505883032865719	0.6624388366709599	
-0	-0	-0	-0	-0	0.01649044382543266	0.09489595216635699	0.33121941833548	0.7011915141186515	0.9003477260941097	0.01557906820597796	0.08965134758779655	0.3129139496800294	0.6624388366709599	0.8505883032865719	
-0.9003477260941097	-0.7011915141186515	-0.33121941833548	-0.09489595216635699	-0.01649044382543266	-0	-0	-0	-0	-0	0.9003477260941097	0.7011915141186515	0.33121941833548	0.09489595216635699	0.01649044382543266	
-0.7011915141186515	-0.9003477260941097	-0.7011915141186515	-0.33121941833548	-0.09489595216635699	-0	-0	-0	-0	-0	0.7011915141186515	0.9003477260941097	0.7011915141186515	0.33121941833548	0.09489595216635699	
-0.33121941833548	-0.7011915141186515	-0.9003477260941097	-0.7011915141186515	-0.33121941833548	-0	-0	-0	-0	-0	0.33121941833548	0.7011915141186515	0.9003477260941097	0.7011915141186515	0.33121941833548	
-0.09489595216635699	-0.33121941833548	-0.7011915141186515	-0.9003477260941097	-0.7011915141186515	-0	-0	-0	-0	-0	0.09489595216635699	0.33121941833548	0.7011915141186515	0.9003477260941097	0.7011915141186515	
-0.01649044382543266	-0.09489595216635699	-0.33121941833548	-0.7011915141186515	-0.9003477260941097	-0	-0	-0	-0	-0	0.01649044382543266	0.09489595216635699	0.33121941833548	0.7011915141186515	0.9003477260941097	
-0.8505883032865719	-0.6624388366709599	-0.3129139496800294	-0.08965134758779655	-0.01557906820597796	-0.9003477260941097	-0.7011915141186515	-0.33121941833548	-0.09489595216635699	-0.01649044382543266	-0	-0	-0	-0	-0	
-0.6624388366709599	-0.8505883032865719	-0.6624388366709599	-0.3129139496800294	-0.08965134758779655	-0.7011915141186515	-0.9003477260941097	-0.7011915141186515	-0.33121941833548	-0.09489595216635699	-0	-0	-0	-0	-0	
-0.3129139496800294	-0.6624388366709599	-0.8505883032865719	-0.6624388366709599	-0.3129139496800294	-0.33121941833548	-0.7011915141186515	-0.9003477260941097	-0.7011915141186515	-0.33121941833548	-0	-0	-0	-0	-0	
-0.08965134758779655	-0.3129139496800294	-0.6624388366709599	-0.8505883032865719	-0.6624388366709599	-0.09489595216635699	-0.33121941833548	-0.7011915141186515	-0.9003477260941097	-0.7011915141186515	-0	-0	-0	-0	-0	
-0.01557906820597796	-0.08965134758779655	-0.3129139496800294	-0.6624388366709599	-0.8505883032865719	-0.01649044382543266	-0.09489595216635699	-0.33121941833548	-0.7011915141186515	-0.9003477260941097	-0	-0	-0	-0	-0	
