0	0	
0	150	
0	300	
0.02703125	0	
0.02703125	150	
0.02703125	300	
0.0540625	0	
0.0540625	150	
0.0540625	300	
0.08109374999999999	0	
0.08109374999999999	150	
0.08109374999999999	300	
0.108125	0	
0.108125	150	
0.108125	300	
0.13515625	0	
0.13515625	150	
0.13515625	300	
0.1621875	0	
0.1621875	150	
0.1621875	300	
0.18921875	0	
0.18921875	150	
0.18921875	300	
0.21625	0	
0.21625	150	
0.21625	300	
0.24328125	0	
0.24328125	150	
0.24328125	300	
0.2703125	0	
0.2703125	150	
0.2703125	300	
0.29734375	0	
0.29734375	150	
0.29734375	300	
0.324375	0	
0.324375	150	
0.324375	300	
0.35140625	0	
0.35140625	150	
0.35140625	300	
0.3784375	0	
0.3784375	150	
0.3784375	300	
0.40546875	0	
0.40546875	150	
0.40546875	300	
0.4325	0	
0.4325	150	
0.4325	300	
0.45953125	0	
0.45953125	150	
0.45953125	300	
0.4865625	0	
0.4865625	150	
0.4865625	300	
0.51359375	0	
0.51359375	150	
0.51359375	300	
0.540625	0	
0.540625	150	
0.540625	300	
0.56765625	0	
0.56765625	150	
0.56765625	300	
0.5946875	0	
0.5946875	150	
0.5946875	300	
0.62171875	0	
0.62171875	150	
0.62171875	300	
0.6487499999999999	0	
0.6487499999999999	150	
0.6487499999999999	300	
0.67578125	0	
0.67578125	150	
0.67578125	300	
0.7028125	0	
0.7028125	150	
0.7028125	300	
0.72984375	0	
0.72984375	150	
0.72984375	300	
0.756875	0	
0.756875	150	
0.756875	300	
0.78390625	0	
0.78390625	150	
0.78390625	300	
0.8109375	0	
0.8109375	150	
0.8109375	300	
0.83796875	0	
0.83796875	150	
0.83796875	300	
0.865	0	
0.865	150	
0.865	300	
