0	0	
0	37.5	
0	75	
0	112.5	
0	150	
0	187.5	
0	225	
0	262.5	
0	300	
0.21625	0	
0.21625	37.5	
0.21625	75	
0.21625	112.5	
0.21625	150	
0.21625	187.5	
0.21625	225	
0.21625	262.5	
0.21625	300	
0.4325	0	
0.4325	37.5	
0.4325	75	
0.4325	112.5	
0.4325	150	
0.4325	187.5	
0.4325	225	
0.4325	262.5	
0.4325	300	
0.6487499999999999	0	
0.6487499999999999	37.5	
0.6487499999999999	75	
0.6487499999999999	112.5	
0.6487499999999999	150	
0.6487499999999999	187.5	
0.6487499999999999	225	
0.6487499999999999	262.5	
0.6487499999999999	300	
0.865	0	
0.865	37.5	
0.865	75	
0.865	112.5	
0.865	150	
0.865	187.5	
0.865	225	
0.865	262.5	
0.865	300	
